grafo,threads,n,tiempo
ralo,8,800,1917.33
ralo,16,800,2827.19
ralo,32,800,5636.26
ralo,1,800,79.6349
ralo,2,800,220.484
ralo,4,800,409.684
ralo,8,800,1553.02
ralo,16,800,2577.03
ralo,32,800,5438.99
ralo,1,800,85.5298
ralo,2,800,223.331
ralo,4,800,440.916
ralo,8,800,1582.21
ralo,16,800,2789.04
ralo,32,800,4816.42
ralo,1,800,80.2545
ralo,2,800,219.437
ralo,4,800,444.354
ralo,8,800,1763.22
ralo,16,800,3915.42
ralo,32,800,5701.38
ralo,1,800,75.0855
ralo,2,800,229.118
ralo,4,800,421.535
ralo,8,800,1741.12
ralo,16,800,4062.09
ralo,32,800,8750.56
ralo,1,800,76.0058
ralo,2,800,225.186
ralo,4,800,421.368
ralo,8,800,1621.34
ralo,16,800,3615.44
ralo,32,800,8083.13
ralo,1,800,74.7767
ralo,2,800,223.427
ralo,4,800,421.514
ralo,8,800,1579.82
ralo,16,800,3540.97
ralo,32,800,6177.36
ralo,1,800,77.0434
ralo,2,800,218.288
ralo,4,800,419.853
ralo,8,800,1738.7
ralo,16,800,3966.49
ralo,32,800,8530.79
completo,1,800,911.406
completo,2,800,1237.25
completo,4,800,1810.26
completo,8,800,4218.12
completo,16,800,8425.35
completo,32,800,16711.6
completo,1,800,912.583
completo,2,800,1222.21
completo,4,800,1849.93
completo,8,800,4504.5
completo,16,800,7573.17
completo,32,800,15877.4
completo,1,800,900.722
completo,2,800,1229.97
completo,4,800,1783.31
completo,8,800,4109.8
completo,16,800,7896.44
completo,32,800,18825.2
completo,1,800,915.334
completo,2,800,1228.83
completo,4,800,1882.02
completo,8,800,4030.2
completo,16,800,8922.82
completo,32,800,16092.7
completo,1,800,910.538
completo,2,800,1217.54
completo,4,800,1833.71
completo,8,800,3849.52
completo,16,800,8433.2
completo,32,800,15597.9
completo,1,800,909.315
completo,2,800,1217.81
completo,4,800,1862.47
completo,8,800,4476.5
completo,16,800,7814.19
completo,32,800,15949.8
completo,1,800,912.457
completo,2,800,1217.3
completo,4,800,1847.87
completo,8,800,4724.86
completo,16,800,8374.44
completo,32,800,16256.6
completo,1,800,910.945
completo,2,800,1237.34
completo,4,800,1790.71
completo,8,800,3971.32
completo,16,800,11085.9
completo,32,800,15573.3
completo,1,800,908.894
completo,2,800,1224.99
completo,4,800,1804.22
completo,8,800,4233.29
completo,16,800,8318.4
completo,32,800,16799.6
completo,1,800,893.328
completo,2,800,1245.98
completo,4,800,1774.2
completo,8,800,3950.55
completo,16,800,8072.59
completo,32,800,15515.1
arbol,1,900,3.49416
arbol,2,900,150.434
arbol,4,900,89.4919
arbol,8,900,295.964
arbol,16,900,268.903
arbol,32,900,4325.99
arbol,1,900,4.25651
arbol,2,900,144.99
arbol,4,900,92.1069
arbol,8,900,501.507
arbol,16,900,500.777
arbol,32,900,991.24
arbol,1,900,3.47162
arbol,2,900,230.587
arbol,4,900,144.572
arbol,8,900,287.313
arbol,16,900,547.771
arbol,32,900,716.443
arbol,1,900,4.5053
arbol,2,900,168.084
arbol,4,900,98.2011
arbol,8,900,196.12
arbol,16,900,941.167
arbol,32,900,844.102
arbol,1,900,3.51026
arbol,2,900,173.96
arbol,4,900,165.631
arbol,8,900,381.888
arbol,16,900,1436.82
arbol,32,900,700.734
arbol,1,900,3.57764
arbol,2,900,102.763
arbol,4,900,100.712
arbol,8,900,182.449
arbol,16,900,467.894
arbol,32,900,4170.2
arbol,1,900,3.59211
arbol,2,900,152.615
arbol,4,900,105.684
arbol,8,900,311.816
arbol,16,900,384.132
arbol,32,900,881.457
arbol,1,900,3.52703
arbol,2,900,181.246
arbol,4,900,79.4539
arbol,8,900,570.966
arbol,16,900,1406.52
arbol,32,900,4664.46
arbol,1,900,3.44764
arbol,2,900,126.802
arbol,4,900,197.1
arbol,8,900,214.757
arbol,16,900,1572.36
arbol,32,900,1021.84
arbol,1,900,3.52971
arbol,2,900,142.624
arbol,4,900,181.908
arbol,8,900,506.716
arbol,16,900,648.422
arbol,32,900,3379.67
ralo,1,900,99.9191
ralo,2,900,276.566
ralo,4,900,582.406
ralo,8,900,2329.19
ralo,16,900,5401.94
ralo,32,900,15278.9
ralo,1,900,100.767
ralo,2,900,289.696
ralo,4,900,565.133
ralo,8,900,2196.02
ralo,16,900,6267.39
ralo,32,900,12557.3
ralo,1,900,111.932
ralo,2,900,291.167
ralo,4,900,565.679
ralo,8,900,2244.25
ralo,16,900,5328.71
ralo,32,900,13643.7
ralo,1,900,102.753
ralo,2,900,313.497
ralo,4,900,585.181
ralo,8,900,2348.06
ralo,16,900,6154.14
ralo,32,900,14676.2
ralo,1,900,111.922
ralo,2,900,308.612
ralo,4,900,575.233
ralo,8,900,1997.3
ralo,16,900,6445.61
ralo,32,900,13847.1
ralo,1,900,98.371
ralo,2,900,300.533
ralo,4,900,599.738
ralo,8,900,2299.98
ralo,16,900,5761.86
ralo,32,900,11613.1
ralo,1,900,98.6965
ralo,2,900,299.001
ralo,4,900,559.284
ralo,8,900,2151
ralo,16,900,5547.36
ralo,32,900,12991.6
ralo,1,900,99.1117
ralo,2,900,292.305
ralo,4,900,564.026
ralo,8,900,2078.9
ralo,16,900,5977.22
ralo,32,900,12382.7
ralo,1,900,98.4743
ralo,2,900,284.985
ralo,4,900,558.603
ralo,8,900,2234.73
ralo,16,900,4751.85
ralo,32,900,12553.3
ralo,1,900,110.591
ralo,2,900,273.149
ralo,4,900,571.775
ralo,8,900,2146.28
ralo,16,900,5730.76
ralo,32,900,11019.7
completo,1,900,1180.48
completo,2,900,1589.25
completo,4,900,2233.65
completo,8,900,5553.1
completo,16,900,10019.5
completo,32,900,20515
completo,1,900,1169.56
completo,2,900,1573.36
completo,4,900,2179.61
completo,8,900,5311.89
completo,16,900,10202
completo,32,900,19489.2
completo,1,900,1175.36
completo,2,900,1600.71
completo,4,900,2310.13
completo,8,900,5489.91
completo,16,900,9694.42
completo,32,900,20959
completo,1,900,1190.47
completo,2,900,1594.06
completo,4,900,2379.93
completo,8,900,5170.43
completo,16,900,10896.2
completo,32,900,20633.8
completo,1,900,1172.35
completo,2,900,1575.53
completo,4,900,2280.37
completo,8,900,5063.11
completo,16,900,11371.4
completo,32,900,20474.4
completo,1,900,1177.79
completo,2,900,1594.11
completo,4,900,2328.47
completo,8,900,4933.92
completo,16,900,9631.69
completo,32,900,18743.2
completo,1,900,1171.39
completo,2,900,1573.93
completo,4,900,2281.87
completo,8,900,6104.89
completo,16,900,11560.4
completo,32,900,19353.1
completo,1,900,1190.39
completo,2,900,1595.95
completo,4,900,2338.69
completo,8,900,5465.26
completo,16,900,9599.86
completo,32,900,15877.3
completo,1,900,1170.68
completo,2,900,1574.79
completo,4,900,2320.39
completo,8,900,4995.17
completo,16,900,10628.8
completo,32,900,20163.6
completo,1,900,1163.37
completo,2,900,1589.79
completo,4,900,2333.32
completo,8,900,5290.44
completo,16,900,9433.59
completo,32,900,18079.6
arbol,1,1000,4.28916
arbol,2,1000,178.167
arbol,4,1000,98.6642
arbol,8,1000,113.594
arbol,16,1000,411.125
arbol,32,1000,280.788
arbol,1,1000,5.67865
arbol,2,1000,134.569
arbol,4,1000,52.2359
arbol,8,1000,157.731
arbol,16,1000,166.667
arbol,32,1000,436.636
arbol,1,1000,5.75102
arbol,2,1000,154.504
arbol,4,1000,57.8498
arbol,8,1000,138.799
arbol,16,1000,192.276
arbol,32,1000,312.929
arbol,1,1000,3.98151
arbol,2,1000,216.03
arbol,4,1000,123.815
arbol,8,1000,253.358
arbol,16,1000,211.195
arbol,32,1000,965.87
arbol,1,1000,4.03888
arbol,2,1000,148.794
arbol,4,1000,82.8019
arbol,8,1000,222.672
arbol,16,1000,251.777
arbol,32,1000,152.814
arbol,1,1000,4.22139
arbol,2,1000,159.284
arbol,4,1000,109.002
arbol,8,1000,280.436
arbol,16,1000,417.502
arbol,32,1000,567.763
arbol,1,1000,6.43146
arbol,2,1000,137.918
arbol,4,1000,118.622
arbol,8,1000,206.973
arbol,16,1000,209.017
arbol,32,1000,568.944
arbol,1,1000,4.62594
arbol,2,1000,136.944
arbol,4,1000,84.7886
arbol,8,1000,123.774
arbol,16,1000,219.806
arbol,32,1000,1001.44
arbol,1,1000,4.56816
arbol,2,1000,208.515
arbol,4,1000,156.65
arbol,8,1000,230.801
arbol,16,1000,172.479
arbol,32,1000,599.797
arbol,1,1000,4.73199
arbol,2,1000,137.942
arbol,4,1000,117.244
arbol,8,1000,274.495
arbol,16,1000,200.302
arbol,32,1000,702.564
ralo,1,1000,122.875
ralo,2,1000,326.549
ralo,4,1000,714.969
ralo,8,1000,2763
ralo,16,1000,7300.32
ralo,32,1000,16974
ralo,1,1000,131.617
ralo,2,1000,343.699
ralo,4,1000,701.551
ralo,8,1000,2326.02
ralo,16,1000,6307.6
ralo,32,1000,8443.65
ralo,1,1000,120.879
ralo,2,1000,355.913
ralo,4,1000,706.122
ralo,8,1000,2704.95
ralo,16,1000,4591.74
ralo,32,1000,13018.7
ralo,1,1000,126.604
ralo,2,1000,360.066
ralo,4,1000,720.473
ralo,8,1000,2709.54
ralo,16,1000,6648.24
ralo,32,1000,13483.5
ralo,1,1000,121.901
ralo,2,1000,349.983
ralo,4,1000,695.711
ralo,8,1000,2517.44
ralo,16,1000,7302.64
ralo,32,1000,15849
ralo,1,1000,119.895
ralo,2,1000,350.637
ralo,4,1000,709.035
ralo,8,1000,2670.75
ralo,16,1000,6120.86
ralo,32,1000,8254.9
ralo,1,1000,121.857
ralo,2,1000,325.739
ralo,4,1000,713.118
ralo,8,1000,2192.11
ralo,16,1000,7468.12
ralo,32,1000,13246
ralo,1,1000,119.427
ralo,2,1000,357.003
ralo,4,1000,692.387
ralo,8,1000,2606.28
ralo,16,1000,5262.28
ralo,32,1000,13139.8
ralo,1,1000,128.61
ralo,2,1000,331.236
ralo,4,1000,720.411
ralo,8,1000,2810.98
ralo,16,1000,6429.99
ralo,32,1000,8388.03
ralo,1,1000,121.081
ralo,2,1000,334.722
ralo,4,1000,710.162
ralo,8,1000,2449.62
ralo,16,1000,7243.05
ralo,32,1000,13954.6
completo,1,1000,1503.94
completo,2,1000,1946.35
completo,4,1000,2836.68
completo,8,1000,5641.07
completo,16,1000,11641.5
completo,32,1000,10943.2
completo,1,1000,1477.98
completo,2,1000,1968.99
completo,4,1000,2855.87
completo,8,1000,6169.87
completo,16,1000,10564.4
completo,32,1000,22769.6
completo,1,1000,1469.88
completo,2,1000,1955.66
completo,4,1000,3116.9
completo,8,1000,6196.95
completo,16,1000,11680.9
completo,32,1000,22253.7
completo,1,1000,1478.52
completo,2,1000,1960.91
completo,4,1000,2786.71
completo,8,1000,5823.52
completo,16,1000,11119.9
completo,32,1000,20602.4
completo,1,1000,1483.87
completo,2,1000,1952.66
completo,4,1000,2886.49
completo,8,1000,5340.57
completo,16,1000,12619.9
completo,32,1000,20928.6
completo,1,1000,1490.13
completo,2,1000,1937.33
completo,4,1000,2879.83
completo,8,1000,5436.93
completo,16,1000,11130
completo,32,1000,19894.2
completo,1,1000,1468.46
completo,2,1000,1937.72
completo,4,1000,2861.56
completo,8,1000,5744.56
completo,16,1000,11851.1
completo,32,1000,22575.8
completo,1,1000,1480.32
completo,2,1000,1975.21
completo,4,1000,2891.4
completo,8,1000,5606.59
completo,16,1000,10761.4
completo,32,1000,12580.7
completo,1,1000,1475.1
completo,2,1000,2008.64
completo,4,1000,3033.1
completo,8,1000,6211.13
completo,16,1000,11179.9
completo,32,1000,21913.5
completo,1,1000,1468.09
completo,2,1000,1951.35
completo,4,1000,2923.73
completo,8,1000,5619.74
completo,16,1000,12070.1
completo,32,1000,21359
arbol,1,100,0.711215
arbol,2,100,5.72725
arbol,4,100,6.10819
arbol,8,100,101.994
arbol,16,100,133.082
arbol,32,100,200.366
arbol,1,100,0.422003
arbol,2,100,3.1384
arbol,4,100,7.19408
arbol,8,100,108.199
arbol,16,100,355.444
arbol,32,100,331.37
arbol,1,100,0.417174
arbol,2,100,5.184
arbol,4,100,7.26578
arbol,8,100,96.3466
arbol,16,100,346.994
arbol,32,100,437.402
arbol,1,100,0.416833
arbol,2,100,2.33856
arbol,4,100,5.14296
arbol,8,100,101.312
arbol,16,100,202.285
arbol,32,100,261.726
arbol,1,100,0.388816
arbol,2,100,3.98855
arbol,4,100,5.84715
arbol,8,100,53.9907
arbol,16,100,179.377
arbol,32,100,433.357
arbol,1,100,0.380406
arbol,2,100,3.69572
arbol,4,100,5.55578
arbol,8,100,39.1359
arbol,16,100,136.695
arbol,32,100,282.746
arbol,1,100,0.415855
arbol,2,100,3.74636
arbol,4,100,3.84693
arbol,8,100,92.832
arbol,16,100,505.693
arbol,32,100,369.5
arbol,1,100,0.431051
arbol,2,100,4.15318
arbol,4,100,5.37211
arbol,8,100,74.9008
arbol,16,100,404.18
arbol,32,100,219.724
arbol,1,100,0.363977
arbol,2,100,3.36542
arbol,4,100,6.11569
arbol,8,100,79.3978
arbol,16,100,350.403
arbol,32,100,61.295
arbol,1,100,0.490532
arbol,2,100,2.8416
arbol,4,100,3.34306
arbol,8,100,100.556
arbol,16,100,412.09
arbol,32,100,10.6781
ralo,1,100,1.20085
ralo,2,100,5.7035
ralo,4,100,6.22889
ralo,8,100,57.5699
ralo,16,100,55.1918
ralo,32,100,186.709
ralo,1,100,1.24076
ralo,2,100,4.41941
ralo,4,100,5.78006
ralo,8,100,90.8119
ralo,16,100,94.0716
ralo,32,100,255.947
ralo,1,100,1.03728
ralo,2,100,4.22844
ralo,4,100,6.08343
ralo,8,100,101.222
ralo,16,100,117.57
ralo,32,100,162.006
ralo,1,100,1.19569
ralo,2,100,4.93264
ralo,4,100,6.8675
ralo,8,100,71.6455
ralo,16,100,228.947
ralo,32,100,271.25
ralo,1,100,1.22095
ralo,2,100,5.52556
ralo,4,100,15.0235
ralo,8,100,75.0422
ralo,16,100,146.759
ralo,32,100,299.831
ralo,1,100,1.1946
ralo,2,100,4.41538
ralo,4,100,5.71218
ralo,8,100,60.0247
ralo,16,100,167.946
ralo,32,100,316.132
ralo,1,100,1.04308
ralo,2,100,4.58147
ralo,4,100,6.19135
ralo,8,100,100.861
ralo,16,100,276.661
ralo,32,100,252.962
ralo,1,100,1.0401
ralo,2,100,3.80376
ralo,4,100,5.93573
ralo,8,100,91.921
ralo,16,100,226.861
ralo,32,100,192.132
ralo,1,100,1.1049
ralo,2,100,6.25418
ralo,4,100,6.1561
ralo,8,100,40.0679
ralo,16,100,299.712
ralo,32,100,116.378
ralo,1,100,1.08711
ralo,2,100,4.81297
ralo,4,100,6.47646
ralo,8,100,66.6634
ralo,16,100,243.698
ralo,32,100,136.405
completo,1,100,10.6064
completo,2,100,27.3916
completo,4,100,42.1199
completo,8,100,113.24
completo,16,100,88.4382
completo,32,100,214.825
completo,1,100,11.7728
completo,2,100,22.1139
completo,4,100,30.7131
completo,8,100,118.079
completo,16,100,240.491
completo,32,100,286.04
completo,1,100,12.1821
completo,2,100,22.7907
completo,4,100,29.8511
completo,8,100,81.0492
completo,16,100,121.431
completo,32,100,261.367
completo,1,100,14.7831
completo,2,100,20.8997
completo,4,100,31.1337
completo,8,100,48.7069
completo,16,100,306.657
completo,32,100,219.799
completo,1,100,9.95889
completo,2,100,20.3778
completo,4,100,25.7331
completo,8,100,73.8971
completo,16,100,169.139
completo,32,100,231.752
completo,1,100,9.88444
completo,2,100,19.5993
completo,4,100,27.6616
completo,8,100,63.0652
completo,16,100,223.248
completo,32,100,202.804
completo,1,100,13.6985
completo,2,100,21.3832
completo,4,100,28.5835
completo,8,100,123.092
completo,16,100,227.065
completo,32,100,282.064
completo,1,100,9.99826
completo,2,100,19.7775
completo,4,100,29.0648
completo,8,100,128.269
completo,16,100,146.615
completo,32,100,175.663
completo,1,100,10.524
completo,2,100,27.6483
completo,4,100,28.6693
completo,8,100,84.5023
completo,16,100,212.343
completo,32,100,207.749
completo,1,100,12.5061
completo,2,100,19.2602
completo,4,100,28.2965
completo,8,100,147.83
completo,16,100,111.638
completo,32,100,268.255
arbol,1,200,0.889009
arbol,2,200,11.4361
arbol,4,200,13.0456
arbol,8,200,10.4388
arbol,16,200,222.9
arbol,32,200,18.8368
arbol,1,200,0.796205
arbol,2,200,11.6405
arbol,4,200,7.06775
arbol,8,200,6.45555
arbol,16,200,21.1209
arbol,32,200,1169.25
arbol,1,200,0.826384
arbol,2,200,6.81694
arbol,4,200,8.99932
arbol,8,200,14.8291
arbol,16,200,126.237
arbol,32,200,36.0886
arbol,1,200,0.703377
arbol,2,200,9.70269
arbol,4,200,10.6585
arbol,8,200,63.1192
arbol,16,200,4.20763
arbol,32,200,34.3142
arbol,1,200,0.875364
arbol,2,200,8.33789
arbol,4,200,14.638
arbol,8,200,33.8741
arbol,16,200,514.031
arbol,32,200,236.711
arbol,1,200,0.747508
arbol,2,200,6.68585
arbol,4,200,13.017
arbol,8,200,11.0537
arbol,16,200,172.985
arbol,32,200,146.253
arbol,1,200,0.716303
arbol,2,200,9.91039
arbol,4,200,13.6761
arbol,8,200,48.6123
arbol,16,200,18.6797
arbol,32,200,427.23
arbol,1,200,0.807841
arbol,2,200,9.18625
arbol,4,200,16.0679
arbol,8,200,15.6817
arbol,16,200,246.917
arbol,32,200,430.317
arbol,1,200,0.779058
arbol,2,200,11.7422
arbol,4,200,16.7128
arbol,8,200,28.7089
arbol,16,200,19.5322
arbol,32,200,386.978
arbol,1,200,0.820828
arbol,2,200,11.6719
arbol,4,200,12.7678
arbol,8,200,90.5564
arbol,16,200,100.96
arbol,32,200,21.1861
ralo,1,200,4.57531
ralo,2,200,17.3954
ralo,4,200,21.6017
ralo,8,200,155.464
ralo,16,200,310.025
ralo,32,200,306.894
ralo,1,200,4.79475
ralo,2,200,19.2298
ralo,4,200,23.5983
ralo,8,200,136.494
ralo,16,200,181.547
ralo,32,200,522.622
ralo,1,200,5.9519
ralo,2,200,17.6632
ralo,4,200,24.0484
ralo,8,200,112.694
ralo,16,200,248.846
ralo,32,200,585.624
ralo,1,200,4.14529
ralo,2,200,15.0524
ralo,4,200,24.4983
ralo,8,200,181.266
ralo,16,200,214.95
ralo,32,200,1010.56
ralo,1,200,4.12108
ralo,2,200,17.7224
ralo,4,200,25.4762
ralo,8,200,73.1288
ralo,16,200,143.15
ralo,32,200,680.788
ralo,1,200,4.38154
ralo,2,200,18.8964
ralo,4,200,24.6288
ralo,8,200,93.7167
ralo,16,200,314.716
ralo,32,200,572.796
ralo,1,200,4.10236
ralo,2,200,17.253
ralo,4,200,21.8582
ralo,8,200,64.3396
ralo,16,200,502.596
ralo,32,200,983.018
ralo,1,200,4.10168
ralo,2,200,18.3668
ralo,4,200,22.872
ralo,8,200,162.739
ralo,16,200,210.707
ralo,32,200,454.824
ralo,1,200,4.16191
ralo,2,200,19.5146
ralo,4,200,43.0481
ralo,8,200,109.617
ralo,16,200,211.957
ralo,32,200,929.792
ralo,1,200,4.25398
ralo,2,200,16.3894
ralo,4,200,39.1057
ralo,8,200,134.994
ralo,16,200,747.519
ralo,32,200,1212.43
completo,1,200,49.6418
completo,2,200,77.9902
completo,4,200,99.4474
completo,8,200,446.395
completo,16,200,339.618
completo,32,200,464.8
completo,1,200,43.0006
completo,2,200,74.7097
completo,4,200,107.771
completo,8,200,353.132
completo,16,200,456.453
completo,32,200,531.881
completo,1,200,51.5926
completo,2,200,72.2759
completo,4,200,103.215
completo,8,200,286.411
completo,16,200,529.734
completo,32,200,816.128
completo,1,200,50.4199
completo,2,200,78.9887
completo,4,200,100.145
completo,8,200,474.875
completo,16,200,577.092
completo,32,200,583.349
completo,1,200,48.827
completo,2,200,67.5537
completo,4,200,96.8879
completo,8,200,265.427
completo,16,200,322.175
completo,32,200,858.786
completo,1,200,43.2008
completo,2,200,70.4675
completo,4,200,107.457
completo,8,200,350.842
completo,16,200,523.436
completo,32,200,768.092
completo,1,200,52.2993
completo,2,200,71.5151
completo,4,200,98.3886
completo,8,200,336.08
completo,16,200,609.644
completo,32,200,1190.24
completo,1,200,43.0759
completo,2,200,73.1647
completo,4,200,99.1344
completo,8,200,502.461
completo,16,200,837.088
completo,32,200,678.47
completo,1,200,50.8364
completo,2,200,77.4657
completo,4,200,96.6599
completo,8,200,418.469
completo,16,200,470.091
completo,32,200,1110.29
completo,1,200,49.0329
completo,2,200,68.1781
completo,4,200,100.082
completo,8,200,374.338
completo,16,200,740.259
completo,32,200,812.905
arbol,1,300,1.6833
arbol,2,300,28.6816
arbol,4,300,9.6466
arbol,8,300,63.8605
arbol,16,300,97.3533
arbol,32,300,49.765
arbol,1,300,1.07383
arbol,2,300,28.587
arbol,4,300,20.1178
arbol,8,300,101.351
arbol,16,300,50.9165
arbol,32,300,783.264
arbol,1,300,1.125
arbol,2,300,23.0522
arbol,4,300,17.4758
arbol,8,300,89.0034
arbol,16,300,126.962
arbol,32,300,551.679
arbol,1,300,1.11501
arbol,2,300,19.2184
arbol,4,300,21.9169
arbol,8,300,31.0878
arbol,16,300,24.291
arbol,32,300,251.353
arbol,1,300,1.60936
arbol,2,300,20.8435
arbol,4,300,42.3522
arbol,8,300,130.688
arbol,16,300,70.1475
arbol,32,300,125.444
arbol,1,300,1.17705
arbol,2,300,15.9562
arbol,4,300,19.0873
arbol,8,300,19.6131
arbol,16,300,193.319
arbol,32,300,701.894
arbol,1,300,1.22929
arbol,2,300,28.072
arbol,4,300,13.4696
arbol,8,300,22.4918
arbol,16,300,459.091
arbol,32,300,45.3328
arbol,1,300,1.14132
arbol,2,300,25.7427
arbol,4,300,18.8589
arbol,8,300,28.318
arbol,16,300,68.1848
arbol,32,300,42.5845
arbol,1,300,1.38041
arbol,2,300,27.8055
arbol,4,300,19.6781
arbol,8,300,53.4497
arbol,16,300,380.241
arbol,32,300,33.0864
arbol,1,300,1.14937
arbol,2,300,17.9611
arbol,4,300,10.4398
arbol,8,300,52.2829
arbol,16,300,57.3163
arbol,32,300,567.529
ralo,1,300,10.5375
ralo,2,300,48.868
ralo,4,300,81.9468
ralo,8,300,350.693
ralo,16,300,792.697
ralo,32,300,2828.38
ralo,1,300,13.4969
ralo,2,300,45.4423
ralo,4,300,74.9895
ralo,8,300,360.78
ralo,16,300,901.01
ralo,32,300,1841.41
ralo,1,300,11.166
ralo,2,300,46.8406
ralo,4,300,64.0869
ralo,8,300,330.097
ralo,16,300,1285.1
ralo,32,300,2010.15
ralo,1,300,12.2278
ralo,2,300,45.6672
ralo,4,300,60.6522
ralo,8,300,446.762
ralo,16,300,1069.83
ralo,32,300,2112.74
ralo,1,300,11.9971
ralo,2,300,47.0207
ralo,4,300,65.2866
ralo,8,300,460.78
ralo,16,300,1283.26
ralo,32,300,1105.13
ralo,1,300,9.53642
ralo,2,300,47.0296
ralo,4,300,62.1072
ralo,8,300,464.522
ralo,16,300,979.856
ralo,32,300,2217.09
ralo,1,300,9.72835
ralo,2,300,42.5746
ralo,4,300,59.86
ralo,8,300,522.627
ralo,16,300,1033.07
ralo,32,300,2142.52
ralo,1,300,11.1301
ralo,2,300,44.5395
ralo,4,300,85.362
ralo,8,300,503.534
ralo,16,300,1276.11
ralo,32,300,2392.9
ralo,1,300,12.1173
ralo,2,300,51.0426
ralo,4,300,67.2355
ralo,8,300,414.057
ralo,16,300,1379.69
ralo,32,300,1494.79
ralo,1,300,11.748
ralo,2,300,50.7969
ralo,4,300,59.555
ralo,8,300,415.94
ralo,16,300,778.332
ralo,32,300,3537.78
completo,1,300,110.076
completo,2,300,165.082
completo,4,300,211.965
completo,8,300,787.293
completo,16,300,1083.23
completo,32,300,1493.65
completo,1,300,110.274
completo,2,300,165.658
completo,4,300,233.298
completo,8,300,904.849
completo,16,300,1277.64
completo,32,300,1580.01
completo,1,300,104.718
completo,2,300,167.671
completo,4,300,237.566
completo,8,300,781.445
completo,16,300,1546.58
completo,32,300,2279.24
completo,1,300,104.123
completo,2,300,165.901
completo,4,300,240.193
completo,8,300,725.311
completo,16,300,1021.56
completo,32,300,1992.92
completo,1,300,108.609
completo,2,300,163.105
completo,4,300,214.615
completo,8,300,697.81
completo,16,300,1392.38
completo,32,300,2855.61
completo,1,300,111.882
completo,2,300,164.887
completo,4,300,246.062
completo,8,300,720.759
completo,16,300,1046.97
completo,32,300,1589.07
completo,1,300,107.182
completo,2,300,170.965
completo,4,300,220.462
completo,8,300,702.052
completo,16,300,1588.68
completo,32,300,1254.86
completo,1,300,106.623
completo,2,300,170.117
completo,4,300,241.388
completo,8,300,788.409
completo,16,300,1115.16
completo,32,300,2316.18
completo,1,300,109.339
completo,2,300,167.319
completo,4,300,222.932
completo,8,300,774.925
completo,16,300,1134.94
completo,32,300,1599.47
completo,1,300,108.141
completo,2,300,161.316
completo,4,300,249.209
completo,8,300,734.484
completo,16,300,1074.75
completo,32,300,1548.49
arbol,1,400,2.00272
arbol,2,400,2.26562
arbol,4,400,26.314
arbol,8,400,239.88
arbol,16,400,454.829
arbol,32,400,193.329
arbol,1,400,1.55046
arbol,2,400,59.669
arbol,4,400,24.3067
arbol,8,400,84.913
arbol,16,400,56.9767
arbol,32,400,1107.54
arbol,1,400,1.57427
arbol,2,400,44.854
arbol,4,400,17.5928
arbol,8,400,212.359
arbol,16,400,525.496
arbol,32,400,409.052
arbol,1,400,1.63118
arbol,2,400,39.3085
arbol,4,400,57.5608
arbol,8,400,117.622
arbol,16,400,220.755
arbol,32,400,167.348
arbol,1,400,1.64185
arbol,2,400,49.8611
arbol,4,400,36.9899
arbol,8,400,258.698
arbol,16,400,232.521
arbol,32,400,628.719
arbol,1,400,1.58354
arbol,2,400,30.0975
arbol,4,400,47.7285
arbol,8,400,49.613
arbol,16,400,145.926
arbol,32,400,172.018
arbol,1,400,1.59996
arbol,2,400,56.1017
arbol,4,400,40.9409
arbol,8,400,46.7389
arbol,16,400,299.352
arbol,32,400,558.782
arbol,1,400,2.06004
arbol,2,400,55.2519
arbol,4,400,35.488
arbol,8,400,106.602
arbol,16,400,456.803
arbol,32,400,598.69
arbol,1,400,1.59533
arbol,2,400,49.101
arbol,4,400,59.2465
arbol,8,400,165.729
arbol,16,400,640.859
arbol,32,400,792.972
arbol,1,400,1.55366
arbol,2,400,23.2827
arbol,4,400,37.158
arbol,8,400,192.84
arbol,16,400,365.942
arbol,32,400,769.176
ralo,1,400,19.6232
ralo,2,400,83.2709
ralo,4,400,108.952
ralo,8,400,835.127
ralo,16,400,1974.3
ralo,32,400,3770.95
ralo,1,400,23.011
ralo,2,400,74.2494
ralo,4,400,109.316
ralo,8,400,893.227
ralo,16,400,2293.96
ralo,32,400,2670.56
ralo,1,400,20.5062
ralo,2,400,69.546
ralo,4,400,130.404
ralo,8,400,743.476
ralo,16,400,1837.94
ralo,32,400,4041.31
ralo,1,400,17.1939
ralo,2,400,66.3776
ralo,4,400,110.972
ralo,8,400,747.714
ralo,16,400,1549.35
ralo,32,400,4912.49
ralo,1,400,23.1233
ralo,2,400,71.2554
ralo,4,400,121.22
ralo,8,400,784.483
ralo,16,400,1616.37
ralo,32,400,3224.39
ralo,1,400,19.2148
ralo,2,400,72.6323
ralo,4,400,118.611
ralo,8,400,726.957
ralo,16,400,2155.33
ralo,32,400,2275.26
ralo,1,400,21.8425
ralo,2,400,66.6147
ralo,4,400,111.613
ralo,8,400,613.451
ralo,16,400,1358.94
ralo,32,400,2152.65
ralo,1,400,20.7044
ralo,2,400,63.0374
ralo,4,400,113.693
ralo,8,400,763.13
ralo,16,400,1976.52
ralo,32,400,3694.2
ralo,1,400,22.0502
ralo,2,400,60.3778
ralo,4,400,114.676
ralo,8,400,788.663
ralo,16,400,1678.59
ralo,32,400,3490.99
ralo,1,400,19.4998
ralo,2,400,75.7029
ralo,4,400,113.55
ralo,8,400,623.019
ralo,16,400,1538.93
ralo,32,400,1925.01
